article,name,lang
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8B%80%E7%97%85%E6%AF%92%E7%97%85%E5%96%80%E9%BA%A5%E9%9A%86%E7%96%AB%E6%83%85,2019冠狀病毒病喀麥隆疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%B3%D9%84%D9%88%D9%81%D9%8A%D9%86%D9%8A%D8%A7_2020,جائحة فيروس كورونا في سلوفينيا 2020,ar
https://ko.wikipedia.org/wiki/%EC%8A%AC%EB%A1%9C%EB%B2%A0%EB%8B%88%EC%95%84%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,슬로베니아의 코로나바이러스감염증-19 범유행,ko
https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_COVID-19_%D0%B2_%D0%A1%D0%BB%D0%BE%D0%B2%D0%B5%D0%BD%D0%B8%D0%B8,Распространение COVID-19 в Словении,ru
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E6%96%AF%E6%B4%9B%E6%96%87%E5%B0%BC%E4%BA%9A%E7%96%AB%E6%83%85,2019冠状病毒病斯洛文尼亚疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%AA%D9%88%D9%86%D8%B3_2020,جائحة فيروس كورونا في تونس 2020,ar
https://tr.wikipedia.org/wiki/Tunus%27ta_2020_koronavir%C3%BCs_pandemisi,Tunus'ta 2020 koronavirüs pandemisi,tr
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8B%80%E7%97%85%E6%AF%92%E7%97%85%E7%AA%81%E5%B0%BC%E6%96%AF%E7%96%AB%E6%83%85,2019冠狀病毒病突尼斯疫情,zh
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Am%C3%A9rica,Pandemia de enfermedad por coronavirus de 2020 en América,es
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A8%D8%B1%D9%88%D9%86%D8%A7%D9%8A_2020,جائحة فيروس كورونا في بروناي 2020,ar
https://id.wikipedia.org/wiki/Pandemi_koronavirus_di_Brunei_Darussalam,Pandemi koronavirus di Brunei Darussalam,id
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E6%96%87%E8%8E%B1%E7%96%AB%E6%83%85,2019冠状病毒病文莱疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%88%D9%84%D8%A7%D9%8A%D8%A9_%D9%86%D9%8A%D9%88%D9%8A%D9%88%D8%B1%D9%83_2020,جائحة فيروس كورونا في ولاية نيويورك 2020,ar
https://tr.wikipedia.org/wiki/2020_coronavirus_pandemic_in_New_York_(state),2020 coronavirus pandemic in New York (state),tr
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E7%BA%BD%E7%BA%A6%E5%B7%9E%E7%96%AB%E6%83%85,2019冠状病毒病纽约州疫情,zh
https://ml.wikipedia.org/wiki/%E0%B4%95%E0%B5%87%E0%B4%B0%E0%B4%B3%E0%B4%A4%E0%B5%8D%E0%B4%A4%E0%B4%BF%E0%B4%B2%E0%B5%86_%E0%B4%95%E0%B5%8A%E0%B4%B1%E0%B5%8B%E0%B4%A3_%E0%B4%B5%E0%B5%88%E0%B4%B1%E0%B4%B8%E0%B5%8D_%E0%B4%AC%E0%B4%BE%E0%B4%A7_2020,കേരളത്തിലെ കൊറോണ വൈറസ് ബാധ 2020,ml
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A3%D9%84%D8%A8%D8%A7%D9%86%D9%8A%D8%A7_2020,جائحة فيروس كورونا في ألبانيا 2020,ar
https://sq.wikipedia.org/wiki/Pandemia_e_Koronavirusit_n%C3%AB_Shqip%C3%ABri_2020,Pandemia e Koronavirusit në Shqipëri 2020,sq
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%B9%D9%85%D8%A7%D9%86_2020,جائحة فيروس كورونا في عمان 2020,ar
https://tr.wikipedia.org/wiki/Umman%27da_2020_koronavir%C3%BCs_pandemisi,Umman'da 2020 koronavirüs pandemisi,tr
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%AA%D8%B1%D9%83%D9%8A%D8%A7_2020,جائحة فيروس كورونا في تركيا 2020,ar
https://ko.wikipedia.org/wiki/%ED%84%B0%ED%82%A4%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,터키의 코로나바이러스감염증-19 범유행,ko
https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_COVID-19_%D0%B2_%D0%A2%D1%83%D1%80%D1%86%D0%B8%D0%B8,Распространение COVID-19 в Турции,ru
https://tr.wikipedia.org/wiki/T%C3%BCrkiye%27de_2020_koronavir%C3%BCs_pandemisi,Türkiye'de 2020 koronavirüs pandemisi,tr
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Th%E1%BB%95_Nh%C4%A9_K%E1%BB%B3,Đại dịch COVID-19 tại Thổ Nhĩ Kỳ,vi
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%83%D9%88%D8%B3%D8%AA%D8%A7%D8%B1%D9%8A%D9%83%D8%A7_2020,جائحة فيروس كورونا في كوستاريكا 2020,ar
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Costa_Rica,Pandemia de enfermedad por coronavirus de 2020 en Costa Rica,es
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A8%D9%86%D9%85%D8%A7_2020,جائحة فيروس كورونا في بنما 2020,ar
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Panam%C3%A1,Pandemia de enfermedad por coronavirus de 2020 en Panamá,es
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Bolivia,Pandemia de enfermedad por coronavirus de 2020 en Bolivia,es
https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_COVID-19_%D0%B2_%D0%91%D0%BE%D0%BB%D0%B8%D0%B2%D0%B8%D0%B8,Распространение COVID-19 в Боливии,ru
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Bolivia,Đại dịch COVID-19 tại Bolivia,vi
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Ucrania,Pandemia de enfermedad por coronavirus de 2020 en Ucrania,es
https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_COVID-19_%D0%BD%D0%B0_%D0%A3%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D0%B5,Распространение COVID-19 на Украине,ru
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Ukraina,Đại dịch COVID-19 tại Ukraina,vi
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%AC%D9%86%D9%88%D8%A8_%D8%A3%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2020,جائحة فيروس كورونا في جنوب أفريقيا 2020,ar
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8B%80%E7%97%85%E6%AF%92%E7%97%85%E5%8D%97%E9%9D%9E%E7%96%AB%E6%83%85,2019冠狀病毒病南非疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%84%D8%A8%D9%86%D8%A7%D9%86_2020,جائحة فيروس كورونا في لبنان 2020,ar
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8B%80%E7%97%85%E6%AF%92%E7%97%85%E9%BB%8E%E5%B7%B4%E5%AB%A9%E7%96%AB%E6%83%85,2019冠狀病毒病黎巴嫩疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A7%D9%84%D9%83%D9%88%D9%8A%D8%AA_2020,جائحة فيروس كورونا في الكويت 2020,ar
https://tr.wikipedia.org/wiki/Kuveyt%27te_2020_koronavir%C3%BCs_pandemisi,Kuveyt'te 2020 koronavirüs pandemisi,tr
https://ko.wikipedia.org/wiki/%ED%8F%B4%EB%9E%80%EB%93%9C%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,폴란드의 코로나바이러스감염증-19 범유행,ko
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E6%B3%A2%E5%85%B0%E7%96%AB%E6%83%85,2019冠状病毒病波兰疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A7%D9%84%D8%A5%D9%83%D9%88%D8%A7%D8%AF%D9%88%D8%B1_2020,جائحة فيروس كورونا في الإكوادور 2020,ar
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Ecuador,Pandemia de enfermedad por coronavirus de 2020 en Ecuador,es
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%83%D8%B1%D9%88%D8%A7%D8%AA%D9%8A%D8%A7_2020,جائحة فيروس كورونا في كرواتيا 2020,ar
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Croacia,Pandemia de enfermedad por coronavirus de 2020 en Croacia,es
https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_COVID-19_%D0%B2_%D0%A5%D0%BE%D1%80%D0%B2%D0%B0%D1%82%D0%B8%D0%B8,Распространение COVID-19 в Хорватии,ru
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A7%D9%84%D8%A8%D9%88%D8%B3%D9%86%D8%A9_%D9%88%D8%A7%D9%84%D9%87%D8%B1%D8%B3%D9%83_2020,جائحة فيروس كورونا في البوسنة والهرسك 2020,ar
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Bosna_v%C3%A0_Hercegovina,Đại dịch COVID-19 tại Bosna và Hercegovina,vi
https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_COVID-19_%D0%B2_%D0%91%D0%B5%D0%BB%D0%BE%D1%80%D1%83%D1%81%D1%81%D0%B8%D0%B8,Распространение COVID-19 в Белоруссии,ru
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Belarus,Đại dịch COVID-19 tại Belarus,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8B%80%E7%97%85%E6%AF%92%E7%97%85%E7%99%BD%E4%BF%84%E7%BE%85%E6%96%AF%E7%96%AB%E6%83%85,2019冠狀病毒病白俄羅斯疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%86%D9%8A%D9%88%D8%B2%D9%84%D9%86%D8%AF%D8%A7_2020,جائحة فيروس كورونا في نيوزلندا 2020,ar
https://ko.wikipedia.org/wiki/%EB%89%B4%EC%A7%88%EB%9E%9C%EB%93%9C%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,뉴질랜드의 코로나바이러스감염증-19 범유행,ko
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_New_Zealand,Đại dịch COVID-19 tại New Zealand,vi
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%84%D9%8A%D8%AE%D8%AA%D9%86%D8%B4%D8%AA%D8%A7%D9%8A%D9%86_2020,جائحة فيروس كورونا في ليختنشتاين 2020,ar
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Liechtenstein,Pandemia de enfermedad por coronavirus de 2020 en Liechtenstein,es
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Liechtenstein,Đại dịch COVID-19 tại Liechtenstein,vi
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%BA%D9%8A%D9%86%D9%8A%D8%A7_2020,جائحة فيروس كورونا في غينيا 2020,ar
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Guin%C3%A9e,Đại dịch COVID-19 tại Guinée,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E5%87%A0%E5%86%85%E4%BA%9A%E7%96%AB%E6%83%85,2019冠状病毒病几内亚疫情,zh
https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_COVID-19_%D0%B2_%D0%9A%D0%B0%D0%B7%D0%B0%D1%85%D1%81%D1%82%D0%B0%D0%BD%D0%B5,Распространение COVID-19 в Казахстане,ru
https://tr.wikipedia.org/wiki/Kazakistan%27da_2020_koronavir%C3%BCs_pandemisi,Kazakistan'da 2020 koronavirüs pandemisi,tr
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E5%93%88%E8%90%A8%E5%85%8B%E6%96%AF%E5%9D%A6%E7%96%AB%E6%83%85,2019冠状病毒病哈萨克斯坦疫情,zh
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Venezuela,Đại dịch COVID-19 tại Venezuela,vi
https://sq.wikipedia.org/wiki/Pandemia_e_Koronavirusit_n%C3%AB_Kosov%C3%AB_2020,Pandemia e Koronavirusit në Kosovë 2020,sq
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Kosovo,Đại dịch COVID-19 tại Kosovo,vi
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86_2020,جائحة فيروس كورونا في السودان 2020,ar
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Sudan,Đại dịch COVID-19 tại Sudan,vi
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Guyana,Đại dịch COVID-19 tại Guyana,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E5%9C%AD%E4%BA%9A%E9%82%A3%E7%96%AB%E6%83%85,2019冠状病毒病圭亚那疫情,zh
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Uruguay,Đại dịch COVID-19 tại Uruguay,vi
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%AA%D9%88%D8%BA%D9%88_2020,جائحة فيروس كورونا في توغو 2020,ar
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Togo,Đại dịch COVID-19 tại Togo,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E5%A4%9A%E5%93%A5%E7%96%AB%E6%83%85,2019冠状病毒病多哥疫情,zh
https://tr.wikipedia.org/wiki/Maldivler%27de_2020_koronavir%C3%BCs_pandemisi,Maldivler'de 2020 koronavirüs pandemisi,tr
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Suriname,Đại dịch COVID-19 tại Suriname,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E8%8B%8F%E9%87%8C%E5%8D%97%E7%96%AB%E6%83%85,2019冠状病毒病苏里南疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A5%D8%AB%D9%8A%D9%88%D8%A8%D9%8A%D8%A7_2020,جائحة فيروس كورونا في إثيوبيا 2020,ar
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Ethiopia,Đại dịch COVID-19 tại Ethiopia,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E5%9F%83%E5%A1%9E%E4%BF%84%E6%AF%94%E4%BA%9A%E7%96%AB%E6%83%85,2019冠状病毒病埃塞俄比亚疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A8%D8%A7%D8%A8%D9%88%D8%A7_%D8%BA%D9%8A%D9%86%D9%8A%D8%A7_%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9_2020,جائحة فيروس كورونا في بابوا غينيا الجديدة 2020,ar
https://tr.wikipedia.org/wiki/Papua_Yeni_Gine%27de_2020_Koronavir%C3%BCs_Pandemisi,Papua Yeni Gine'de 2020 Koronavirüs Pandemisi,tr
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%B2%D9%8A%D9%85%D8%A8%D8%A7%D8%A8%D9%88%D9%8A_2020,جائحة فيروس كورونا في زيمبابوي 2020,ar
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Zimbabwe,Đại dịch COVID-19 tại Zimbabwe,vi
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%85%D8%AF%D8%BA%D8%B4%D9%82%D8%B1_2020,جائحة فيروس كورونا في مدغشقر 2020,ar
https://th.wikipedia.org/wiki/%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%B2%E0%B8%94%E0%B8%97%E0%B8%B1%E0%B9%88%E0%B8%A7%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%82%E0%B8%84%E0%B9%82%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B9%84%E0%B8%A7%E0%B8%A3%E0%B8%B1%E0%B8%AA%E0%B9%83%E0%B8%99%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%A1%E0%B8%B2%E0%B8%94%E0%B8%B2%E0%B8%81%E0%B8%B1%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%8C_%E0%B8%9E.%E0%B8%A8._2563,การระบาดทั่วของโคโรนาไวรัสในประเทศมาดากัสการ์ พ.ศ. 2563,th
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A3%D9%88%D8%BA%D9%86%D8%AF%D8%A7_2020,جائحة فيروس كورونا في أوغندا 2020,ar
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E4%B9%8C%E5%B9%B2%E8%BE%BE%E7%96%AB%E6%83%85,2019冠状病毒病乌干达疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%85%D9%88%D8%B2%D9%85%D8%A8%D9%8A%D9%82_2020,جائحة فيروس كورونا في موزمبيق 2020,ar
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Dominica,Đại dịch COVID-19 tại Dominica,vi
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A5%D8%B1%D9%8A%D8%AA%D8%B1%D9%8A%D8%A7_2020,جائحة فيروس كورونا في إريتريا 2020,ar
https://my.wikipedia.org/wiki/%E1%80%80%E1%80%AD%E1%80%AF%E1%80%9B%E1%80%AD%E1%80%AF%E1%80%94%E1%80%AC%E1%80%97%E1%80%AD%E1%80%AF%E1%80%84%E1%80%BA%E1%80%B8%E1%80%9B%E1%80%95%E1%80%BA%E1%80%85%E1%80%BA%E1%80%96%E1%80%BC%E1%80%85%E1%80%BA%E1%80%95%E1%80%BD%E1%80%AC%E1%80%B8%E1%80%99%E1%80%BE%E1%80%AF_(%E1%80%99%E1%80%BC%E1%80%94%E1%80%BA%E1%80%99%E1%80%AC%E1%80%94%E1%80%AD%E1%80%AF%E1%80%84%E1%80%BA%E1%80%84%E1%80%B6),ကိုရိုနာဗိုင်းရပ်စ်ဖြစ်ပွားမှု (မြန်မာနိုင်ငံ),my
